study_id;Condition;Item;Context;Sentence;Verb;Target;Distractor;Last_Mentioned;Cloze;Cloze_distractor;Cloze_C_alternative;Cloze_round;Plaus;Plaus_distractor;Cloze_C_alternative_Francesca;Stimulus_tf;secretgpt2_surp;leo13b_surp;secretgpt2_bpe_split;leo13b_bpe_split
adbc23;C;31;Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers. Die Braut konnte den Moment kaum erwarten, in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde. Sie wusste, dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war, das schon lange von Generation zu Generation weitergegeben worden war, und fühlte sich sehr geehrt, dieses zu erhalten. Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte, gaben sich der Bräutigam und die Braut das Jawort, während der Trauzeuge den schönen Ring hervorholte.;Glücklich vereinfachte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring. ;vereinfachte;Bräutigam;Ring;distractor;0.0;0.1333333333;0.1333333333;;1.4;1.5;0.266666667;Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers . Die Braut konnte den Moment kaum erwarten , in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde . Sie wusste , dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war , das schon lange von Generation zu Generation weitergegeben worden war , und fühlte sich sehr geehrt , dieses zu erhalten . Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte , gaben sich der Bräutigam und die Braut das Jawort , während der Trauzeuge den schönen Ring hervorholte . Glücklich vereinfachte die Braut den Bräutigam;8.92130515538156;4.699090057270951;1;1
adbc23;A;32;Während ein Ritter seinen Umhang anprobierte, besprach er das bevorstehende Turnier mit dem Burgfräulein. Das Burgfräulein fand den Umhang viel zu groß und schlug vor, ihn etwas zu kürzen. Aber der Ritter wollte nicht, dass das Burgfräulein irgendetwas veränderte. Er hatte den Umhang schon seit Jahren und dieser hatte dem Ritter bisher immer Glück gebracht.;Daraufhin faltete das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.;faltete;Umhang;Ritter;distractor;0.5333333333;0.06666666667;;2.0;4.8;1.4;;Während ein Ritter seinen Umhang anprobierte , besprach er das bevorstehende Turnier mit dem Burgfräulein . Das Burgfräulein fand den Umhang viel zu groß und schlug vor , ihn etwas zu kürzen . Aber der Ritter wollte nicht , dass das Burgfräulein irgendetwas veränderte . Er hatte den Umhang schon seit Jahren und dieser hatte dem Ritter bisher immer Glück gebracht . Daraufhin faltete das Burgfräulein den Umhang;0.066113606095314;0.1172066362923942;1;1
adbc23;B;32;Während ein Ritter seinen Umhang anprobierte, besprach er das bevorstehende Turnier mit dem Burgfräulein. Das Burgfräulein fand den Umhang viel zu groß und schlug vor, ihn etwas zu kürzen. Aber der Ritter wollte nicht, dass das Burgfräulein irgendetwas veränderte. Er hatte den Umhang schon seit Jahren und dieser hatte dem Ritter bisher immer Glück gebracht.;Daraufhin verspottete das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.;verspottete;Umhang;Ritter;distractor;0.06666666667;0.9333333333;;;4.0;6.0;;Während ein Ritter seinen Umhang anprobierte , besprach er das bevorstehende Turnier mit dem Burgfräulein . Das Burgfräulein fand den Umhang viel zu groß und schlug vor , ihn etwas zu kürzen . Aber der Ritter wollte nicht , dass das Burgfräulein irgendetwas veränderte . Er hatte den Umhang schon seit Jahren und dieser hatte dem Ritter bisher immer Glück gebracht . Daraufhin verspottete das Burgfräulein den Umhang;7.5768480892293155;5.1110820970498025;1;1
adbc23;C;32;Während ein Ritter seinen Umhang anprobierte, besprach er das bevorstehende Turnier mit dem Burgfräulein. Das Burgfräulein fand den Umhang viel zu groß und schlug vor, ihn etwas zu kürzen. Aber der Ritter wollte nicht, dass das Burgfräulein irgendetwas veränderte. Er hatte den Umhang schon seit Jahren und dieser hatte dem Ritter bisher immer Glück gebracht.;Daraufhin entleerte das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.;entleerte;Umhang;Ritter;distractor;0.0;0.0;0.2;;1.1;1.2;0.2;Während ein Ritter seinen Umhang anprobierte , besprach er das bevorstehende Turnier mit dem Burgfräulein . Das Burgfräulein fand den Umhang viel zu groß und schlug vor , ihn etwas zu kürzen . Aber der Ritter wollte nicht , dass das Burgfräulein irgendetwas veränderte . Er hatte den Umhang schon seit Jahren und dieser hatte dem Ritter bisher immer Glück gebracht . Daraufhin entleerte das Burgfräulein den Umhang;0.1364998705685138;1.5341083779931068;1;1
adbc23;A;33;In einem Museum konnte eine Besucherin einen bestimmten Raum nicht finden. Verzweifelt versuchte sie, sich an der Wegbeschreibung auf ihrer Eintrittskarte zu orientieren, aber ohne Erfolg. Dann entdeckte die Besucherin eine Aufsichtsperson am anderen Ende des Raumes und fragte sie nach Hilfe. Die Aufsichtsperson erzählte, dass einige Leute Probleme mit der Wegbeschreibung auf der Eintrittskarte hätten. Die Aufsichtsperson nahm die Eintrittskarte der Besucherin und versprach, ihr den Weg zu zeigen.;Daraufhin begleitete die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.;begleitete;Besucherin;Eintrittskarte;target;1.0;0.0;;1.0;7.0;1.4;;In einem Museum konnte eine Besucherin einen bestimmten Raum nicht finden . Verzweifelt versuchte sie , sich an der Wegbeschreibung auf ihrer Eintrittskarte zu orientieren , aber ohne Erfolg . Dann entdeckte die Besucherin eine Aufsichtsperson am anderen Ende des Raumes und fragte sie nach Hilfe . Die Aufsichtsperson erzählte , dass einige Leute Probleme mit der Wegbeschreibung auf der Eintrittskarte hätten . Die Aufsichtsperson nahm die Eintrittskarte der Besucherin und versprach , ihr den Weg zu zeigen . Daraufhin begleitete die Aufsichtsperson die Besucherin;0.3561829188838601;0.059694292693166;1;1
adbc23;B;33;In einem Museum konnte eine Besucherin einen bestimmten Raum nicht finden. Verzweifelt versuchte sie, sich an der Wegbeschreibung auf ihrer Eintrittskarte zu orientieren, aber ohne Erfolg. Dann entdeckte die Besucherin eine Aufsichtsperson am anderen Ende des Raumes und fragte sie nach Hilfe. Die Aufsichtsperson erzählte, dass einige Leute Probleme mit der Wegbeschreibung auf der Eintrittskarte hätten. Die Aufsichtsperson nahm die Eintrittskarte der Besucherin und versprach, ihr den Weg zu zeigen.;Daraufhin studierte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.;studierte;Besucherin;Eintrittskarte;target;0.0;0.8;;;3.0;5.4;;In einem Museum konnte eine Besucherin einen bestimmten Raum nicht finden . Verzweifelt versuchte sie , sich an der Wegbeschreibung auf ihrer Eintrittskarte zu orientieren , aber ohne Erfolg . Dann entdeckte die Besucherin eine Aufsichtsperson am anderen Ende des Raumes und fragte sie nach Hilfe . Die Aufsichtsperson erzählte , dass einige Leute Probleme mit der Wegbeschreibung auf der Eintrittskarte hätten . Die Aufsichtsperson nahm die Eintrittskarte der Besucherin und versprach , ihr den Weg zu zeigen . Daraufhin studierte die Aufsichtsperson die Besucherin;8.685624754987657;11.025527592748404;1;1
adbc23;C;33;In einem Museum konnte eine Besucherin einen bestimmten Raum nicht finden. Verzweifelt versuchte sie, sich an der Wegbeschreibung auf ihrer Eintrittskarte zu orientieren, aber ohne Erfolg. Dann entdeckte die Besucherin eine Aufsichtsperson am anderen Ende des Raumes und fragte sie nach Hilfe. Die Aufsichtsperson erzählte, dass einige Leute Probleme mit der Wegbeschreibung auf der Eintrittskarte hätten. Die Aufsichtsperson nahm die Eintrittskarte der Besucherin und versprach, ihr den Weg zu zeigen.;Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.;erfand;Besucherin;Eintrittskarte;target;0.0;0.0;0.2666666667;;1.0;1.1;0.333333333;In einem Museum konnte eine Besucherin einen bestimmten Raum nicht finden . Verzweifelt versuchte sie , sich an der Wegbeschreibung auf ihrer Eintrittskarte zu orientieren , aber ohne Erfolg . Dann entdeckte die Besucherin eine Aufsichtsperson am anderen Ende des Raumes und fragte sie nach Hilfe . Die Aufsichtsperson erzählte , dass einige Leute Probleme mit der Wegbeschreibung auf der Eintrittskarte hätten . Die Aufsichtsperson nahm die Eintrittskarte der Besucherin und versprach , ihr den Weg zu zeigen . Daraufhin erfand die Aufsichtsperson die Besucherin;11.31705274246633;11.1610590480268;1;1
adbc23;A;34;Ein Händler war auf dem Weg in den fernen Orient, um dort kostbare Gewürze einzukaufen. Dort angekommen begab er sich zum Marktplatz. Der Händler konnte schon von weitem die Rufe hören, mit denen die Sklaven zum Kauf angepriesen wurden. Der Händler fragte jemanden nach dem Stand mit den Gewürzen. Auf dem Weg zu den Gewürzen kam auch er an den Sklaven vorbei, welche seine fremdländischen Gewänder interessiert musterten.;Dann grüßte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.;grüßte;Sklaven;Gewürzen;target;0.6;0.0;;1.0;4.3;1.8;;Ein Händler war auf dem Weg in den fernen Orient , um dort kostbare Gewürze einzukaufen . Dort angekommen begab er sich zum Marktplatz . Der Händler konnte schon von weitem die Rufe hören , mit denen die Sklaven zum Kauf angepriesen wurden . Der Händler fragte jemanden nach dem Stand mit den Gewürzen . Auf dem Weg zu den Gewürzen kam auch er an den Sklaven vorbei , welche seine fremdländischen Gewänder interessiert musterten . Dann grüßte der Händler die Sklaven;0.8863037824630737;0.4403621922247112;0;1
adbc23;B;34;Ein Händler war auf dem Weg in den fernen Orient, um dort kostbare Gewürze einzukaufen. Dort angekommen begab er sich zum Marktplatz. Der Händler konnte schon von weitem die Rufe hören, mit denen die Sklaven zum Kauf angepriesen wurden. Der Händler fragte jemanden nach dem Stand mit den Gewürzen. Auf dem Weg zu den Gewürzen kam auch er an den Sklaven vorbei, welche seine fremdländischen Gewänder interessiert musterten.;Dann kaufte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.;kaufte;Sklaven;Gewürzen;target;0.2;0.8;;;4.4;5.9;;Ein Händler war auf dem Weg in den fernen Orient , um dort kostbare Gewürze einzukaufen . Dort angekommen begab er sich zum Marktplatz . Der Händler konnte schon von weitem die Rufe hören , mit denen die Sklaven zum Kauf angepriesen wurden . Der Händler fragte jemanden nach dem Stand mit den Gewürzen . Auf dem Weg zu den Gewürzen kam auch er an den Sklaven vorbei , welche seine fremdländischen Gewänder interessiert musterten . Dann kaufte der Händler die Sklaven;4.078542709350586;8.607879044488072;0;1
adbc23;C;34;Ein Händler war auf dem Weg in den fernen Orient, um dort kostbare Gewürze einzukaufen. Dort angekommen begab er sich zum Marktplatz. Der Händler konnte schon von weitem die Rufe hören, mit denen die Sklaven zum Kauf angepriesen wurden. Der Händler fragte jemanden nach dem Stand mit den Gewürzen. Auf dem Weg zu den Gewürzen kam auch er an den Sklaven vorbei, welche seine fremdländischen Gewänder interessiert musterten.;Dann versiegelte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.;versiegelte;Sklaven;Gewürzen;target;0.0;0.06666666667;0.2;2.0;1.2;3.3;0.266666667;Ein Händler war auf dem Weg in den fernen Orient , um dort kostbare Gewürze einzukaufen . Dort angekommen begab er sich zum Marktplatz . Der Händler konnte schon von weitem die Rufe hören , mit denen die Sklaven zum Kauf angepriesen wurden . Der Händler fragte jemanden nach dem Stand mit den Gewürzen . Auf dem Weg zu den Gewürzen kam auch er an den Sklaven vorbei , welche seine fremdländischen Gewänder interessiert musterten . Dann versiegelte der Händler die Sklaven;6.360893249511719;5.803125918842852;0;1
adbc23;A;35;Ein Kind entdeckte in einem Schaufenster einen Teddybären, den es unbedingt haben wollte. Der Ladenbesitzer bemerkte die bewundernden Blicke des Kindes und nahm ihn vom Regal. Das Kind sagte dem Ladenbesitzer, dass es den Teddybären gerne kaufen würde, worauf der Ladenbesitzer ihm den Teddybären überreichte.  ;Dann drückte das Kind den Teddybären und dann lachte es vor Freude.;drückte;Teddybär;Ladenbesitzer;distractor;0.6666666667;0.3333333333;;;6.8;5.9;;Ein Kind entdeckte in einem Schaufenster einen Teddybären , den es unbedingt haben wollte . Der Ladenbesitzer bemerkte die bewundernden Blicke des Kindes und nahm ihn vom Regal . Das Kind sagte dem Ladenbesitzer , dass es den Teddybären gerne kaufen würde , worauf der Ladenbesitzer ihm den Teddybären überreichte . Dann drückte das Kind den Teddybären;0.4483594894409179;1.3075256715528667;1;1
adbc23;B;35;Ein Kind entdeckte in einem Schaufenster einen Teddybären, den es unbedingt haben wollte. Der Ladenbesitzer bemerkte die bewundernden Blicke des Kindes und nahm ihn vom Regal. Das Kind sagte dem Ladenbesitzer, dass es den Teddybären gerne kaufen würde, worauf der Ladenbesitzer ihm den Teddybären überreichte.  ;Dann entlohnte das Kind den Teddybären und dann lachte es vor Freude.;entlohnte;Teddybär;Ladenbesitzer;distractor;0.06666666667;0.9333333333;;;1.9;5.7;;Ein Kind entdeckte in einem Schaufenster einen Teddybären , den es unbedingt haben wollte . Der Ladenbesitzer bemerkte die bewundernden Blicke des Kindes und nahm ihn vom Regal . Das Kind sagte dem Ladenbesitzer , dass es den Teddybären gerne kaufen würde , worauf der Ladenbesitzer ihm den Teddybären überreichte . Dann entlohnte das Kind den Teddybären;3.1754477620124817;6.108990795910358;1;1
adbc23;C;35;Ein Kind entdeckte in einem Schaufenster einen Teddybären, den es unbedingt haben wollte. Der Ladenbesitzer bemerkte die bewundernden Blicke des Kindes und nahm ihn vom Regal. Das Kind sagte dem Ladenbesitzer, dass es den Teddybären gerne kaufen würde, worauf der Ladenbesitzer ihm den Teddybären überreichte.  ;Dann bastelte das Kind den Teddybären und dann lachte es vor Freude.;bastelte;Teddybär;Ladenbesitzer;distractor;0.2;0.0;0.2;;1.9;1.0;0.2;Ein Kind entdeckte in einem Schaufenster einen Teddybären , den es unbedingt haben wollte . Der Ladenbesitzer bemerkte die bewundernden Blicke des Kindes und nahm ihn vom Regal . Das Kind sagte dem Ladenbesitzer , dass es den Teddybären gerne kaufen würde , worauf der Ladenbesitzer ihm den Teddybären überreichte . Dann bastelte das Kind den Teddybären;0.4955262392759323;1.0349330273456872;1;1
adbc23;A;36;Eine Hundeliebhaberin hatte ihren Nachbarn engagiert, um auf den Welpen aufzupassen, da sie über das Wochenende geschäftlich unterwegs war. Da die Hundeliebhaberin wusste, dass der Nachbar sich gut mit Tieren auskannte und den Welpen auch sehr gerne hatte, hatte sie keine Bedenken. Trotzdem war sie froh, als sie wieder zu Hause war. Als die Hundeliebhaberin die Haustüre aufschloss, rannte ihr der Welpe entgegen und der Nachbar begrüßte sie freundlich.;Daraufhin entlohnte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.;entlohnte;Nachbarn;Welpe;target;1.0;0.0;;1.0;6.9;2.9;;Eine Hundeliebhaberin hatte ihren Nachbarn engagiert , um auf den Welpen aufzupassen , da sie über das Wochenende geschäftlich unterwegs war . Da die Hundeliebhaberin wusste , dass der Nachbar sich gut mit Tieren auskannte und den Welpen auch sehr gerne hatte , hatte sie keine Bedenken . Trotzdem war sie froh , als sie wieder zu Hause war . Als die Hundeliebhaberin die Haustüre aufschloss , rannte ihr der Welpe entgegen und der Nachbar begrüßte sie freundlich . Daraufhin entlohnte die Hundeliebhaberin den Nachbarn;5.05303955078125;0.0641594647313468;0;1
adbc23;B;36;Eine Hundeliebhaberin hatte ihren Nachbarn engagiert, um auf den Welpen aufzupassen, da sie über das Wochenende geschäftlich unterwegs war. Da die Hundeliebhaberin wusste, dass der Nachbar sich gut mit Tieren auskannte und den Welpen auch sehr gerne hatte, hatte sie keine Bedenken. Trotzdem war sie froh, als sie wieder zu Hause war. Als die Hundeliebhaberin die Haustüre aufschloss, rannte ihr der Welpe entgegen und der Nachbar begrüßte sie freundlich.;Daraufhin drückte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.;drückte;Nachbarn;Welpe;target;0.0;0.8666666667;;;5.6;6.7;;Eine Hundeliebhaberin hatte ihren Nachbarn engagiert , um auf den Welpen aufzupassen , da sie über das Wochenende geschäftlich unterwegs war . Da die Hundeliebhaberin wusste , dass der Nachbar sich gut mit Tieren auskannte und den Welpen auch sehr gerne hatte , hatte sie keine Bedenken . Trotzdem war sie froh , als sie wieder zu Hause war . Als die Hundeliebhaberin die Haustüre aufschloss , rannte ihr der Welpe entgegen und der Nachbar begrüßte sie freundlich . Daraufhin drückte die Hundeliebhaberin den Nachbarn;2.8430445194244385;1.4791208039969206;0;1
adbc23;C;36;Eine Hundeliebhaberin hatte ihren Nachbarn engagiert, um auf den Welpen aufzupassen, da sie über das Wochenende geschäftlich unterwegs war. Da die Hundeliebhaberin wusste, dass der Nachbar sich gut mit Tieren auskannte und den Welpen auch sehr gerne hatte, hatte sie keine Bedenken. Trotzdem war sie froh, als sie wieder zu Hause war. Als die Hundeliebhaberin die Haustüre aufschloss, rannte ihr der Welpe entgegen und der Nachbar begrüßte sie freundlich.;Daraufhin sortierte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.;sortierte;Nachbarn;Welpe;target;0.0;0.1333333333;0.2;;1.0;1.5;0.2;Eine Hundeliebhaberin hatte ihren Nachbarn engagiert , um auf den Welpen aufzupassen , da sie über das Wochenende geschäftlich unterwegs war . Da die Hundeliebhaberin wusste , dass der Nachbar sich gut mit Tieren auskannte und den Welpen auch sehr gerne hatte , hatte sie keine Bedenken . Trotzdem war sie froh , als sie wieder zu Hause war . Als die Hundeliebhaberin die Haustüre aufschloss , rannte ihr der Welpe entgegen und der Nachbar begrüßte sie freundlich . Daraufhin sortierte die Hundeliebhaberin den Nachbarn;10.94466495513916;6.248948458582163;0;1
adbc23;A;37;Ein Schuhverkäufer hatte gerade einem Kunden ein Paar Schuhe verkauft, als er beobachtete, wie draußen vor seinem Laden ein Dieb dem Kunden seine Geldbörse entwendete. Auch sah der Schuhverkäufer, dass dieser nichts davon mitbekommen hatte und der Dieb sich geschickt aus dem Staub machte. Der Schuhverkäufer blickte dem Kunden hinterher und rannte schnell nach draußen, um den Dieb aufzuhalten.;Dann bemitleidete der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.;bemitleidete;Kunden;Dieb;distractor;0.6666666667;0.3333333333;;2.0;5.6;2.3;;Ein Schuhverkäufer hatte gerade einem Kunden ein Paar Schuhe verkauft , als er beobachtete , wie draußen vor seinem Laden ein Dieb dem Kunden seine Geldbörse entwendete . Auch sah der Schuhverkäufer , dass dieser nichts davon mitbekommen hatte und der Dieb sich geschickt aus dem Staub machte . Der Schuhverkäufer blickte dem Kunden hinterher und rannte schnell nach draußen , um den Dieb aufzuhalten . Dann bemitleidete der Schuhverkäufer den Kunden;4.201667308807373;0.7771786721423268;0;1
adbc23;B;37;Ein Schuhverkäufer hatte gerade einem Kunden ein Paar Schuhe verkauft, als er beobachtete, wie draußen vor seinem Laden ein Dieb dem Kunden seine Geldbörse entwendete. Auch sah der Schuhverkäufer, dass dieser nichts davon mitbekommen hatte und der Dieb sich geschickt aus dem Staub machte. Der Schuhverkäufer blickte dem Kunden hinterher und rannte schnell nach draußen, um den Dieb aufzuhalten.;Dann verfolgte der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.;verfolgte;Kunden;Dieb;distractor;0.06666666667;0.9333333333;;;3.1;6.8;;Ein Schuhverkäufer hatte gerade einem Kunden ein Paar Schuhe verkauft , als er beobachtete , wie draußen vor seinem Laden ein Dieb dem Kunden seine Geldbörse entwendete . Auch sah der Schuhverkäufer , dass dieser nichts davon mitbekommen hatte und der Dieb sich geschickt aus dem Staub machte . Der Schuhverkäufer blickte dem Kunden hinterher und rannte schnell nach draußen , um den Dieb aufzuhalten . Dann verfolgte der Schuhverkäufer den Kunden;9.234800338745115;8.116138219833374;0;1
adbc23;C;37;Ein Schuhverkäufer hatte gerade einem Kunden ein Paar Schuhe verkauft, als er beobachtete, wie draußen vor seinem Laden ein Dieb dem Kunden seine Geldbörse entwendete. Auch sah der Schuhverkäufer, dass dieser nichts davon mitbekommen hatte und der Dieb sich geschickt aus dem Staub machte. Der Schuhverkäufer blickte dem Kunden hinterher und rannte schnell nach draußen, um den Dieb aufzuhalten.;Dann hinterlegte der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.;hinterlegte;Kunden;Dieb;distractor;0.0;0.06666666667;0.2;;1.3;1.5;0.2;Ein Schuhverkäufer hatte gerade einem Kunden ein Paar Schuhe verkauft , als er beobachtete , wie draußen vor seinem Laden ein Dieb dem Kunden seine Geldbörse entwendete . Auch sah der Schuhverkäufer , dass dieser nichts davon mitbekommen hatte und der Dieb sich geschickt aus dem Staub machte . Der Schuhverkäufer blickte dem Kunden hinterher und rannte schnell nach draußen , um den Dieb aufzuhalten . Dann hinterlegte der Schuhverkäufer den Kunden;6.652383327484131;6.142128348350525;0;1
adbc23;A;38;Ein Eskimo wollte auf die Jagd gehen, um eine Robbe zu jagen. Er nahm seine Freundin als Begleitung mit. Auf dem Weg sagte der Eskimo zu der Freundin, dass sie sich ganz still verhalten müsse und sich nicht mehr bewegen dürfe, sobald sie die Robbe erblickten. Nach einer Weile entdeckte der Eskimo die Robbe in geeigneter Entfernung und zeigte sie der Freundin.;Dann ermahnte der Eskimo die Freundin und danach lud er sein Gewehr neu.;ermahnte;Freundin;Robbe;target;0.9333333333;0.0;;2.0;4.7;1.9;;Ein Eskimo wollte auf die Jagd gehen , um eine Robbe zu jagen . Er nahm seine Freundin als Begleitung mit . Auf dem Weg sagte der Eskimo zu der Freundin , dass sie sich ganz still verhalten müsse und sich nicht mehr bewegen dürfe , sobald sie die Robbe erblickten . Nach einer Weile entdeckte der Eskimo die Robbe in geeigneter Entfernung und zeigte sie der Freundin . Dann ermahnte der Eskimo die Freundin;3.848167896270752;0.0998258432373404;0;1
adbc23;B;38;Ein Eskimo wollte auf die Jagd gehen, um eine Robbe zu jagen. Er nahm seine Freundin als Begleitung mit. Auf dem Weg sagte der Eskimo zu der Freundin, dass sie sich ganz still verhalten müsse und sich nicht mehr bewegen dürfe, sobald sie die Robbe erblickten. Nach einer Weile entdeckte der Eskimo die Robbe in geeigneter Entfernung und zeigte sie der Freundin.;Dann erschoss der Eskimo die Freundin und danach lud er sein Gewehr neu.;erschoss;Freundin;Robbe;target;0.06666666667;0.9333333333;;;2.1;6.0;;Ein Eskimo wollte auf die Jagd gehen , um eine Robbe zu jagen . Er nahm seine Freundin als Begleitung mit . Auf dem Weg sagte der Eskimo zu der Freundin , dass sie sich ganz still verhalten müsse und sich nicht mehr bewegen dürfe , sobald sie die Robbe erblickten . Nach einer Weile entdeckte der Eskimo die Robbe in geeigneter Entfernung und zeigte sie der Freundin . Dann erschoss der Eskimo die Freundin;8.94407844543457;14.669217559392564;0;1
adbc23;C;38;Ein Eskimo wollte auf die Jagd gehen, um eine Robbe zu jagen. Er nahm seine Freundin als Begleitung mit. Auf dem Weg sagte der Eskimo zu der Freundin, dass sie sich ganz still verhalten müsse und sich nicht mehr bewegen dürfe, sobald sie die Robbe erblickten. Nach einer Weile entdeckte der Eskimo die Robbe in geeigneter Entfernung und zeigte sie der Freundin.;Dann verpackte der Eskimo die Freundin und danach lud er sein Gewehr neu.;verpackte;Freundin;Robbe;target;0.0;0.2;0.2666666667;;1.8;3.0;0.266666667;Ein Eskimo wollte auf die Jagd gehen , um eine Robbe zu jagen . Er nahm seine Freundin als Begleitung mit . Auf dem Weg sagte der Eskimo zu der Freundin , dass sie sich ganz still verhalten müsse und sich nicht mehr bewegen dürfe , sobald sie die Robbe erblickten . Nach einer Weile entdeckte der Eskimo die Robbe in geeigneter Entfernung und zeigte sie der Freundin . Dann verpackte der Eskimo die Freundin;9.49726390838623;0.9415163754019886;0;1
adbc23;A;39;Nach einer Abendveranstaltung machte sich eine Tänzerin auf den Weg nach Hause. Sie beeilte sich, um schnell bei ihrer Tochter und der Babysitterin zu sein. Da die Babysitterin das erste Mal auf die Tochter aufgepasst hatte, wollte die Tänzerin schnell nach Hause, um nach dem Rechten zu schauen. Zuhause angekommen fand die Tänzerin eine glückliche Tochter und eine entspannte Babysitterin vor und war sehr erleichtert.;Dann vergütete die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.;vergütete;Babysitterin;Tochter;target;0.9333333333;0.0;;2.0;6.7;2.0;;Nach einer Abendveranstaltung machte sich eine Tänzerin auf den Weg nach Hause . Sie beeilte sich , um schnell bei ihrer Tochter und der Babysitterin zu sein . Da die Babysitterin das erste Mal auf die Tochter aufgepasst hatte , wollte die Tänzerin schnell nach Hause , um nach dem Rechten zu schauen . Zuhause angekommen fand die Tänzerin eine glückliche Tochter und eine entspannte Babysitterin vor und war sehr erleichtert . Dann vergütete die Tänzerin die Babysitterin;2.303662285208702;0.1089088635053485;1;1
adbc23;B;39;Nach einer Abendveranstaltung machte sich eine Tänzerin auf den Weg nach Hause. Sie beeilte sich, um schnell bei ihrer Tochter und der Babysitterin zu sein. Da die Babysitterin das erste Mal auf die Tochter aufgepasst hatte, wollte die Tänzerin schnell nach Hause, um nach dem Rechten zu schauen. Zuhause angekommen fand die Tänzerin eine glückliche Tochter und eine entspannte Babysitterin vor und war sehr erleichtert.;Dann umarmte die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.;umarmte;Babysitterin;Tochter;target;0.4;0.6;;;6.1;6.8;;Nach einer Abendveranstaltung machte sich eine Tänzerin auf den Weg nach Hause . Sie beeilte sich , um schnell bei ihrer Tochter und der Babysitterin zu sein . Da die Babysitterin das erste Mal auf die Tochter aufgepasst hatte , wollte die Tänzerin schnell nach Hause , um nach dem Rechten zu schauen . Zuhause angekommen fand die Tänzerin eine glückliche Tochter und eine entspannte Babysitterin vor und war sehr erleichtert . Dann umarmte die Tänzerin die Babysitterin;1.3489303681999445;0.156510425847955;1;1
adbc23;C;39;Nach einer Abendveranstaltung machte sich eine Tänzerin auf den Weg nach Hause. Sie beeilte sich, um schnell bei ihrer Tochter und der Babysitterin zu sein. Da die Babysitterin das erste Mal auf die Tochter aufgepasst hatte, wollte die Tänzerin schnell nach Hause, um nach dem Rechten zu schauen. Zuhause angekommen fand die Tänzerin eine glückliche Tochter und eine entspannte Babysitterin vor und war sehr erleichtert.;Dann stapelte die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.;stapelte;Babysitterin;Tochter;target;0.0;0.0;0.2666666667;;1.3;1.4;0.266666667;Nach einer Abendveranstaltung machte sich eine Tänzerin auf den Weg nach Hause . Sie beeilte sich , um schnell bei ihrer Tochter und der Babysitterin zu sein . Da die Babysitterin das erste Mal auf die Tochter aufgepasst hatte , wollte die Tänzerin schnell nach Hause , um nach dem Rechten zu schauen . Zuhause angekommen fand die Tänzerin eine glückliche Tochter und eine entspannte Babysitterin vor und war sehr erleichtert . Dann stapelte die Tänzerin die Babysitterin;4.952866673469544;8.359330296516418;1;1
adbc23;A;40;Ein Minister und sein Berater waren erzürnt über den Präsidenten aus dem Nachbarland, da dieser sich nicht an ein Handelsabkommen hielt. Daraufhin riet der Berater dem Minister, mit Sanktionen gegen den Präsidenten vorzugehen. Der Berater organisierte ein Treffen, bei dem der Minister dem Präsidenten seine Forderungen überbringen konnte.;Dann verhandelte der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.;verhandelte;Präsidenten;Berater;target;1.0;0.0;;;7.0;3.9;;Ein Minister und sein Berater waren erzürnt über den Präsidenten aus dem Nachbarland , da dieser sich nicht an ein Handelsabkommen hielt . Daraufhin riet der Berater dem Minister , mit Sanktionen gegen den Präsidenten vorzugehen . Der Berater organisierte ein Treffen , bei dem der Minister dem Präsidenten seine Forderungen überbringen konnte . Dann verhandelte der Minister mit dem Präsidenten;1.249216079711914;0.1464959904551506;0;1
